Date,Close,High,Low,Open,Volume,MA_5,MA_10,MA_20,Vol_MA_5,Vol_MA_20
2025-01-02,41.04995727539063,41.04995727539063,40.251500592763534,40.298471373140224,65305876,,,,,
2025-01-03,40.4863395690918,41.47266860869895,40.4863395690918,41.284796240042,42345224,,,,,
2025-01-06,40.76815032958984,41.096924290567415,40.721179549420974,40.956019116795645,30917178,,,,,
2025-01-07,39.78181838989258,41.14388849838885,39.78181838989258,41.00298691822057,58823388,,,,,
2025-01-08,40.110595703125,40.298468059079234,39.78181818436331,39.828788960877226,37912494,40.43937225341797,,,47060832.0,
2025-01-09,39.07730102539063,40.3454367888556,39.07730102539063,40.1105972308103,46690991,40.04484100341797,,,43337855.0,
2025-01-10,38.79549407958984,39.07730083117012,38.32581496583363,38.74852688488768,40822034,39.70667190551758,,,43033217.0,
2025-01-13,38.41975402832031,39.1712399149715,38.32581605288431,38.51368842038895,48487516,39.23699264526367,,,46547284.6,
2025-01-14,39.68788528442383,39.68788528442383,38.56065468984958,38.701559857934086,37074886,39.21820602416992,,,42197584.2,
2025-01-15,38.9364013671875,39.92272684310845,38.9364013671875,39.50001490103734,35977056,38.983367156982425,39.7113697052002,,41810496.6,
2025-01-16,39.03033447265625,39.68788596267583,39.03033447265625,39.35911200934971,37293479,38.97397384643555,39.509407424926756,,39930994.2,
2025-01-17,38.70156097412109,39.21820729971937,38.70156097412109,38.88943334252976,44131855,38.955187225341795,39.330929565429685,,40592958.4,
2025-01-20,40.15756607055664,40.15756607055664,38.98336823223627,39.0303354290956,47283878,39.30274963378906,39.269871139526366,,40352230.8,
2025-01-21,40.345436096191406,40.67421003846341,39.82878979403517,40.15756373630717,42221204,39.43425979614258,39.32623291015625,,41381494.4,
2025-01-22,37.762203216552734,38.090977178105206,37.2925240809821,37.2925240809821,147906733,39.19942016601563,39.091393661499026,,63767429.8,
2025-02-03,38.04401016235352,39.12427361265621,37.57433102454668,37.762203396342905,112180567,39.00215530395508,38.98806457519531,,78744847.4,
2025-02-04,37.66826248168945,38.46671910372424,37.66826248168945,38.46671910372424,58040732,38.79549560546875,38.87534141540527,,81526622.8,
2025-02-05,37.66826248168945,38.18491235968668,37.66826248168945,37.95007280909418,33884048,38.29763488769531,38.800192260742186,,78846656.8,
2025-02-06,37.66826248168945,37.90310203228195,37.52736090135426,37.85613483883688,32609083,37.76220016479492,38.59822998046875,,76924232.6,
2025-02-07,37.71523284912109,37.85613442792688,37.66826207281871,37.66826207281871,23131801,37.75280609130859,38.47611312866211,39.09374141693115,51969246.2,51152001.15
2025-02-10,37.762203216552734,37.85613761031989,37.48039645188384,37.71523601966916,30946715,37.69644470214844,38.34930000305176,38.92935371398926,35722475.8,49434043.1
2025-02-11,37.9500732421875,38.04400763014963,37.71523368891497,37.85613527085816,29858425,37.75280685424805,38.2741512298584,38.802540397644044,30086014.4,48809703.15
2025-02-12,37.66826248168945,38.04400719598432,37.62129528824439,37.95007280909418,27984906,37.75280685424805,38.02522087097168,38.647546005249026,28906186.0,48663089.55
2025-02-13,38.88943099975586,39.218204937139504,37.76220044057782,37.809167634008745,63852185,37.997040557861325,37.87962036132812,38.602926635742186,35154806.4,48914529.4
2025-02-14,38.88943099975586,39.218204937139504,38.560653479005055,38.98336538661771,28541805,38.23188018798828,37.99234313964844,38.54186840057373,36236807.2,48445994.95
2025-02-17,39.45304489135742,39.64091725037066,38.93639859159642,38.98336578550793,32974664,38.57004852294922,38.13324661254883,38.56065559387207,36642397.0,47760178.6
2025-02-18,39.40607833862305,39.7348522847203,39.17123878187722,39.50001272797447,35961690,38.86124954223633,38.307028198242186,38.59118480682373,37863050.0,47517161.4
2025-02-19,39.96969223022461,40.345436958019455,39.59395108579706,39.6409182809296,54652494,39.32153549194336,38.5371711730957,38.66868171691895,43196567.6,47825410.3
2025-02-20,40.39240264892578,40.674209392593696,40.25149748540824,40.39240264892578,40006471,39.62212982177734,38.80958518981934,38.703907585144044,38427424.8,47971989.55
2025-02-21,40.956016540527344,40.956016540527344,40.58027540638368,40.721176987924856,34296687,40.03544692993164,39.13366355895996,38.80488834381104,39578401.2,47887971.1
2025-02-24,40.90904998779297,41.00298796032645,40.204531318944525,40.43937087522734,30194703,40.32664794921875,39.44834823608399,38.89882411956787,39022409.0,47533032.3
2025-02-25,40.67420959472656,40.8620819525612,40.29846846242447,40.43937004327506,35619504,40.580274200439455,39.72076187133789,38.997456550598145,38953971.8,47107414.75
2025-02-26,40.956016540527344,41.14388889928278,40.43937024147531,40.48633743532236,35139939,40.7775390625,40.04953727722168,39.03737907409668,35051460.8,46500217.8
2025-02-27,41.04995727539063,41.4726692152088,40.76815050996765,41.33176404081359,69299467,40.90904998779297,40.26558990478516,39.07260513305664,40910060.0,47854130.95
2025-03-03,40.956016540527344,40.956016540527344,40.25149788271988,40.48633743532236,53120564,40.90904998779297,40.4722484588623,39.23229579925537,44674835.4,43114822.5
2025-03-04,40.956016540527344,41.19085609312984,40.29846865993413,40.34543585378119,44284021,40.918443298339845,40.622545623779295,39.37789611816406,47492699.0,39719995.2
2025-03-05,41.331764221191406,41.80144336006858,41.04995745453859,41.42569861561986,46383229,41.04995422363281,40.815114212036136,39.56107120513916,49645444.0,39137120.05
2025-03-06,41.331764221191406,41.75447616285435,41.23782982676295,41.61357098784422,30376684,41.12510375976562,40.95132141113281,39.744246292114255,48692793.0,38961751.85
2025-03-07,41.4726676940918,41.895376035038616,41.1438901603509,41.33176252486466,31779134,41.20964584350586,41.05934791564941,39.93446655273438,41188726.4,38920254.4
2025-03-10,42.31808853149414,42.55292809446954,41.707507817778506,41.848409405543336,58815717,41.482060241699216,41.19555511474609,40.164609336853026,42327757.0,40704450.2
2025-03-11,42.13021469116211,42.27111985736689,41.519633998798255,41.61356838735662,68052418,41.71689987182617,41.317671585083005,40.383009910583496,47081436.4,42559735.35
2025-03-12,42.08324813842773,42.224153306780565,41.42569665839332,41.98931374843737,43316994,41.86719665527344,41.45857543945313,40.589668655395506,46468189.4,43232663.8
2025-03-13,41.04995727539063,41.98931554904548,40.95601929800468,41.98931554904548,57573005,41.81083526611328,41.467969512939455,40.75875339508057,51907453.6,44712068.75
2025-03-14,42.17718505859375,42.3180866400609,40.8620821313639,40.909049325186274,68441495,41.95173873901367,41.580692291259766,40.92314109802246,59239925.8,44941534.25
2025-03-17,41.42569732666016,42.41202635430658,41.42569732666016,42.27112118368071,44201092,41.773260498046874,41.62766036987305,41.049954414367676,56317000.8,45724498.6
2025-03-18,41.80144119262695,42.27112030715085,41.47266724580713,41.51963444058607,42180476,41.707505798339845,41.712202835083005,41.167374229431154,51142612.4,46184789.2
2025-03-19,41.61356735229492,42.17718441972787,41.61356735229492,41.8014397081059,37314811,41.61356964111328,41.74038314819336,41.27774868011475,49942175.8,46252445.25
2025-03-20,42.41202545166016,42.41202545166016,41.989313532146376,41.989313532146376,43291329,41.885983276367185,41.848409271240236,41.399865341186526,47085840.6,45684387.0
2025-03-21,42.271121978759766,42.271121978759766,41.80144284566244,42.271121978759766,39145180,41.90477066040039,41.92825469970703,41.493801307678225,41226577.6,45641322.45
2025-03-24,42.13021469116211,42.55292660640922,41.89537513639896,42.27111985736689,36059208,42.04567413330078,41.90946731567383,41.55251121520996,39598200.8,45729448.5
2025-03-25,42.13021469116211,42.458992217850856,41.75447355356141,42.27111985736689,36461286,42.111428833007814,41.90946731567383,41.61356945037842,38454362.8,46042777.65
2025-03-26,41.84840774536133,42.083247299020336,41.61356819170232,42.036280104961975,28156495,42.1583969116211,41.885983276367185,41.672279357910156,36622699.6,45669627.2
2025-03-27,42.08324813842773,42.08324813842773,41.33176226840296,41.42569665839332,43278476,42.09264144897461,41.9893123626709,41.728640937805174,36620129.0,46076554.05
2025-03-28,41.84840774536133,41.89537493941968,41.42569583210168,41.89537493941968,37954776,42.00809860229492,41.956434631347655,41.768563461303714,36382048.2,44509319.5
2025-03-31,41.94234848022461,41.94234848022461,40.67421265689429,40.90905222602574,61875919,41.97052536010742,42.008099746704104,41.81788005828857,41545390.4,44947087.25
2025-04-01,43.16351318359375,45.08919691865447,42.50596167852322,44.337711020017046,143290199,42.17718505859375,42.14430694580078,41.92825489044189,62911173.0,49897396.15
2025-04-02,42.505958557128906,43.02260485054212,42.412024170460015,43.02260485054212,50515462,42.308695220947264,42.23354606628418,41.98696460723877,67382966.4,50104007.8
2025-04-07,38.278846740722656,38.278846740722656,38.278846740722656,38.278846740722656,13988062,41.54781494140625,41.82022819519043,41.83431873321533,61524883.6,49284576.7
2025-04-08,39.17123794555664,39.45304469096151,37.104649173642365,37.15161636731531,120858432,41.01238098144531,41.51023979187012,41.71924724578857,78105614.8,53738541.6
2025-04-09,37.48039627075195,38.9833680639676,37.29252390075815,38.09097699402257,84824195,40.119990539550784,41.0452579498291,41.477362632751465,82695270.0,55038965.5
2025-04-10,41.19085693359375,41.19085693359375,40.8620829865888,41.19085693359375,49531081,39.725459289550784,40.95132217407227,41.43039474487305,63943446.4,54112898.65
2025-04-11,41.42569732666016,41.61356969303888,39.54698082960768,40.11059792874383,69373050,39.50940704345703,40.90905113220215,41.39751720428467,67714964.0,55415701.45
2025-04-14,41.61356735229492,42.599892741093655,41.61356735229492,42.08324645013881,56357316,40.176351165771486,40.86208305358887,41.42569770812988,76188814.8,55354917.0
2025-04-15,41.98931503295898,42.22415459848631,41.70750827099968,41.80144266386365,31216544,40.739966583251956,40.87617378234863,41.416304206848146,58260437.2,53493669.45
2025-04-16,42.224151611328125,42.27111880443741,41.5196329645875,41.5196329645875,35850779,41.688717651367185,40.904354095458984,41.456226921081544,48465754.0,53076153.8
2025-04-17,41.42569732666016,42.130216013054834,41.378730130907314,42.130216013054834,20580050,41.73568572998047,40.73057250976562,41.4374397277832,42675547.8,51996132.5
2025-04-18,41.61356735229492,41.754472514994944,41.42569499648394,41.754472514994944,16088207,41.77325973510742,40.641333389282224,41.4374397277832,32018579.2,50934802.3
2025-04-21,41.00298690795898,41.66053478198069,41.00298690795898,41.66053478198069,14669270,41.651143646240236,40.91374740600586,41.366987800598146,23680970.0,49503699.35
2025-04-22,41.61356735229492,41.84840690121686,40.90904870552909,40.95601589864005,27738319,41.57599411010742,41.157980346679686,41.3341100692749,22985325.0,48933356.3
2025-04-23,42.36505508422852,42.552927448430026,41.89537596540839,42.22415349860286,33676880,41.6041748046875,41.646446228027344,41.345852088928225,22550545.2,48814239.9
2025-04-24,40.76815032958984,42.22415493063932,40.76815032958984,42.0362825600661,42017291,41.47266540527344,41.60417556762695,41.27774887084961,26837993.4,49092040.15
2025-04-25,41.94234848022461,41.98931567737741,41.28479696998305,41.42569856144146,54399065,41.538421630859375,41.655840682983396,41.28244590759277,34500165.0,50404168.65
2025-04-28,42.17718505859375,42.17718505859375,41.51963359497882,41.84840753510269,22973317,41.77326126098633,41.71220245361328,41.287142753601074,36160974.4,49388910.7
2025-04-29,42.224151611328125,42.36505319065596,41.9423448693053,41.98931206241458,27807473,41.89537811279297,41.73568611145019,41.30592994689941,36174805.2,48881545.55
2025-04-30,42.45899200439453,42.55292639248066,42.03628009127254,42.03628009127254,30303702,41.91416549682617,41.75917015075684,41.33176212310791,35500169.6,47302934.7
2025-05-02,42.88170623779297,43.06957502413057,42.41202710521415,42.45899430179856,31142562,42.336876678466794,41.90477104187012,41.31767177581787,33325223.8,41695552.85
2025-05-05,42.31808853149414,43.02260722042035,41.89537660146495,42.97564002449874,35331097,42.412024688720706,41.97522315979004,41.308278274536136,29511630.2,40936334.6
2025-05-06,42.64686584472656,43.02260699348484,41.89537638047534,42.27112111260095,43359102,42.505960845947264,42.139611053466794,41.52667922973633,33588787.2,42404886.6
2025-05-07,42.97563934326172,43.11654451216032,42.64686539365473,42.83473417436312,31781212,42.65625839233398,42.275818252563475,41.71689929962158,34383535.0,37951025.6
2025-05-08,42.55292892456055,42.97564086283569,42.55292892456055,42.6468669016036,20575779,42.675045776367185,42.29460563659668,41.970525932312015,32437950.4,34738604.8
2025-05-09,42.78776550292969,42.9286706669668,42.41202437110936,42.45899156466599,16829589,42.65625762939453,42.49656715393066,42.05037136077881,29575355.8,33103530.2
2025-05-12,43.6331901550293,43.6331901550293,42.83473351582483,42.97563868255716,33950716,42.91927795410156,42.66565132141113,42.160746002197264,29299279.6,31332413.5
2025-05-13,43.72712326049805,44.008930002324114,43.53925090482496,43.82106123001816,31348875,43.13532943725586,42.82064514160156,42.26642379760742,26897234.2,30081991.45
2025-05-14,44.14983749389648,44.196804689450566,43.96196512831282,44.05590310278832,27429275,43.37016906738281,43.0132137298584,42.3744499206543,26026846.8,29892628.0
2025-05-15,44.61951446533203,44.61951446533203,44.00893020245957,44.102868172406886,41621426,43.78348617553711,43.229265975952146,42.494218063354495,30235976.2,30181160.35
2025-05-16,44.90132141113281,44.90132141113281,44.43164230937752,44.71344905375726,28845625,44.206197357177736,43.43122749328613,42.667999267578125,32639183.4,30594439.1
2025-05-19,44.85435485839844,45.042227218457846,44.61951530416599,44.71344969251208,36863531,44.45043029785156,43.684854125976564,42.8300386428833,33221746.4,31633205.3
2025-05-20,44.94829177856445,45.08919695238763,44.38467825000657,45.042229755569046,28130117,44.694664001464844,43.91499671936035,43.02730388641358,32577994.8,32306247.65
2025-05-21,46.54520034790039,46.68610551807247,44.99526139284416,45.08919578404733,93231386,45.173736572265625,44.27195281982422,43.273885536193845,45738417.0,35580901.0
2025-05-22,46.45126724243164,46.780041204110255,45.934620909779206,46.45126724243164,70843171,45.540087127685545,44.66178665161133,43.478196144104004,51582766.0,37439215.55
2025-05-23,45.13616180419922,46.451264746999215,45.13616180419922,45.18312899857767,71578900,45.58705520629883,44.89662628173828,43.696596717834474,60129421.0,38917296.0
2025-05-26,44.243770599365234,45.84068028537224,44.243770599365234,44.9013220681172,78899680,45.46493835449219,44.95768432617187,43.8116678237915,68536650.8,40142326.75
2025-05-27,43.210479736328125,44.71345151120129,43.210479736328125,44.2437723836325,99624798,45.11737594604492,44.90601997375488,43.86333255767822,82835587.0,43974900.8
2025-05-28,44.19680404663086,44.57254877233317,43.35138378885157,43.58622334657369,98074934,44.64769668579102,44.91071662902832,43.96196517944336,83804296.6,47488273.85
2025-05-29,43.91499710083008,45.1831292736034,43.91499710083008,44.5255813815682,149032843,44.1404426574707,44.840264892578126,44.03476543426514,99442231.0,53424730.9
2025-06-02,44.10287094116211,44.10287094116211,43.11654548668088,43.96196576907877,77681104,43.93378448486328,44.760419845581055,44.09582366943359,100662671.8,55751658.0
2025-06-03,44.38467788696289,44.431645083397314,43.77409358321327,43.86803155944951,77951822,43.96196594238281,44.7134521484375,44.199153137207034,100473100.2,57882694.25
2025-06-04,43.16351318359375,44.38467821680049,43.02260800987599,44.243773043082726,85197919,43.952572631835935,44.53497428894043,44.22498550415039,97587724.4,59974635.1
2025-06-05,42.55292892456055,43.25744762722999,42.36505655384188,42.88170646916007,74581058,43.62379760742188,44.13574714660645,44.203849983215335,92888949.2,62114627.4
2025-06-06,42.271121978759766,42.97564067840576,42.271121978759766,42.55292874194468,55682096,43.295022583007814,43.71773262023926,44.18975963592529,74218799.8,63869943.25
2025-06-09,42.88170623779297,42.97564063096177,42.130216758972935,42.27112193209354,39208994,43.05078964233398,43.49228706359863,44.19445667266846,66524377.8,64988913.5
2025-06-10,43.58622360229492,43.68015799258798,43.0226065104347,43.06957370558123,47063212,42.89109878540039,43.4265323638916,44.19210834503174,60346655.8,65644538.3
2025-06-11,44.38467788696289,44.38467788696289,43.727126386778856,43.727126386778856,56558714,43.13533172607422,43.54395217895508,44.22498607635498,54618814.8,66905030.25
2025-06-12,44.43164443969727,44.525582414572575,44.05590329029805,44.38467724394328,32543331,43.51107482910156,43.56743621826172,44.23907642364502,46211269.4,67160733.05
2025-06-13,44.572547912597656,44.85435465975514,43.96196364095045,43.96196364095045,44771416,43.97136001586914,43.63319129943848,44.2367280960083,44029133.4,67318232.55
2025-06-16,45.08919525146485,45.08919525146485,44.47861096575434,44.47861096575434,41131108,44.41285781860351,43.73182373046875,44.2461217880249,44413556.2,67932506.7
