Date,Close,High,Low,Open,Volume,MA_5,MA_10,MA_20,Vol_MA_5,Vol_MA_20
2025-08-08,1162.63720703125,1172.5319917719414,1157.6898146609042,1167.5845994015956,25958258,1140.8687744140625,1138.3951049804687,1127.758203125,30060735.2,31115359.55
2025-08-11,1167.584716796875,1182.426895400225,1152.7425381935248,1157.6899310613082,35579367,1149.7740966796875,1141.8582763671875,1131.71611328125,32388804.4,31481838.9
2025-08-12,1167.584716796875,1177.4795025324418,1157.6899310613082,1167.584716796875,28917167,1155.7109619140624,1145.3214477539063,1135.9213989257812,34769645.8,31639665.65
2025-08-13,1187.374267578125,1187.374267578125,1172.5320892333984,1172.5320892333984,37809952,1170.553125,1151.7530639648437,1140.3740539550781,37926955.0,31259343.75
2025-08-14,1162.63720703125,1177.4793841422872,1162.63720703125,1172.5319917719414,32991791,1169.563623046875,1153.7320068359375,1142.6003784179688,32251307.0,31358246.15
2025-08-15,1167.584716796875,1172.5321096646585,1157.6899310613082,1162.6373239290915,22231552,1170.553125,1155.7109497070312,1145.0740783691406,31505965.8,30937394.0
2025-08-18,1167.584716796875,1172.5321096646585,1157.6899310613082,1157.6899310613082,18219895,1170.553125,1160.1636108398438,1146.3109252929687,28034071.4,29516137.05
2025-08-19,1172.5321044921875,1172.5321044921875,1162.6373188002704,1167.584711646229,17867547,1171.5426025390625,1163.6267822265625,1148.0425109863281,25824147.4,29072048.2
2025-08-20,1123.05810546875,1152.7424606793777,1123.05810546875,1152.7424606793777,66982023,1158.6793701171875,1164.6162475585938,1148.2898803710937,31658561.6,29898274.05
2025-08-21,1137.900390625,1142.8477836277175,1128.0056046195652,1128.0056046195652,23424804,1153.7320068359375,1161.6478149414063,1148.5372497558594,29745164.2,29582126.4
2025-08-22,1123.05810546875,1142.8476756091684,1123.05810546875,1142.8476756091684,19205763,1144.8266845703124,1157.6899047851562,1148.0425048828124,29140006.4,29789641.4
2025-08-25,1157.68994140625,1167.584727230235,1147.795155582265,1152.7425484942576,25103514,1142.8477294921875,1156.7004272460938,1149.2793518066405,30516730.2,29920989.8
2025-08-26,1162.63720703125,1172.5319917719414,1147.7950299202128,1152.7424222905586,35508897,1140.86875,1156.2056762695313,1150.7635620117187,34045000.2,30666115.85
2025-08-27,1177.4794921875,1177.4794921875,1167.5847065388657,1177.4794921875,21952558,1151.75302734375,1155.2161987304687,1153.4846313476562,25039107.2,30175581.0
2025-08-28,1147.7952880859375,1172.5322555015828,1147.7952880859375,1172.5322555015828,19975237,1153.7320068359375,1153.7320068359375,1153.7320068359375,24349193.8,29465224.7
