Stock_ID,Date,Close,Daily_Return_Pct
1325_TW,2000-09-13,7.40602970123291,-13.04
1325_TW,2001-08-28,5.069702625274658,12.31
1325_TW,2016-12-09,14.835536003112791,-11.69
1326_TW,2000-11-20,3.069870948791504,-10.74
1326_TW,2001-09-25,3.331336736679077,-13.06
1326_TW,2005-07-13,17.72364044189453,12.41
1340_TW,2013-12-17,80.25647735595703,19.6
1340_TW,2013-12-20,89.64321899414062,14.03
1340_TW,2014-01-14,73.6857681274414,-14.9
1342_TW,2019-10-08,39.27165603637695,-11.55
1342_TW,2019-10-14,42.31602478027344,12.01
1342_TW,2020-07-27,49.1878776550293,67.06
1402_TW,2000-08-09,5.073445796966553,16.13
1402_TW,2000-09-04,5.952431201934815,13.86
1402_TW,2005-09-29,6.303268432617188,13.32
1402_TW,2005-12-22,6.662637233734131,-11.61
1402_TW,2005-12-23,7.504674911499023,12.64
1402_TW,2006-05-29,7.702732563018799,-10.68
1409_TW,2000-09-04,2.0721323490142822,14.46
1409_TW,2000-11-20,1.02929425239563,-10.59
1409_TW,2002-01-04,1.3091901540756226,10.69
1409_TW,2009-04-02,2.7883877754211426,13.15
1410_TW,2000-05-02,20.62123680114746,-13.23
1410_TW,2007-10-01,15.52342128753662,10.96
1410_TW,2014-10-20,18.78866958618164,-13.86
1413_TW,2000-09-04,12.61111068725586,13.5
1413_TW,2000-09-18,9.388888359069824,-13.33
1413_TW,2000-11-20,6.25,-13.13
1413_TW,2002-02-01,7.083333015441895,13.84
1413_TW,2018-04-02,12.449999809265137,20.29
1414_TW,2000-09-18,2.272622585296631,-12.97
1414_TW,2000-11-20,1.4203886985778809,-12.75
1414_TW,2002-02-01,3.3543031215667725,14.13
1414_TW,2009-06-08,4.389297008514404,14.44
1416_TW,2000-02-21,12.356575965881348,14.14
1416_TW,2000-09-18,3.854343891143799,-13.04
1416_TW,2000-10-02,3.366883516311645,-11.61
1416_TW,2000-11-20,1.8364819288253784,-12.9
1416_TW,2002-02-01,7.198554515838623,13.39
1416_TW,2009-04-02,5.928889274597168,10.57
1416_TW,2013-11-01,14.418205261230469,-15.9
1416_TW,2016-10-14,16.13463020324707,-13.46
1417_TW,2000-02-21,11.284958839416504,13.96
1417_TW,2000-09-04,5.530967712402344,13.76
1417_TW,2000-09-18,4.549666881561279,-11.3
1417_TW,2000-11-20,2.6941165924072266,-13.22
1417_TW,2001-11-12,3.256133794784546,14.06
1417_TW,2002-02-01,4.255276679992676,14.39
1417_TW,2002-12-03,7.538173675537109,-12.89
1417_TW,2009-04-02,4.9957122802734375,12.0
1417_TW,2020-02-17,8.459929466247559,27.51
1418_TW,2000-04-17,20.075294494628903,-11.11
1418_TW,2000-11-20,10.874117851257324,-11.36
1418_TW,2009-06-08,4.570000171661377,14.25
1418_TW,2015-08-21,4.03000020980835,-26.86
1418_TW,2015-08-26,2.950000047683716,-18.73
1418_TW,2015-09-22,4.400000095367432,11.11
1418_TW,2017-11-28,11.100000381469728,141.3
1418_TW,2021-04-07,8.550000190734863,20.76
1419_TW,2000-09-04,7.633419036865234,12.15
1419_TW,2000-09-18,6.011317253112793,-10.85
1419_TW,2000-11-06,6.901886463165283,14.21
1419_TW,2009-06-08,26.11346244812012,14.31
1423_TW,2000-02-21,12.541529655456545,14.21
1423_TW,2000-05-02,7.397769451141357,-11.11
1423_TW,2000-09-04,6.068482398986816,14.13
1423_TW,2000-11-20,3.2365238666534424,-13.31
1423_TW,2001-04-27,5.294027805328369,12.81
1423_TW,2001-09-25,6.935407638549805,13.21
1423_TW,2009-04-02,6.225645065307617,10.59
1423_TW,2018-10-29,10.225951194763184,-25.05
1432_TW,2002-02-01,126.9480438232422,13.49
1432_TW,2003-02-06,120.84156036376952,-12.74
1432_TW,2004-12-03,67.98908233642578,-11.71
1432_TW,2005-10-05,12.51340675354004,-77.4
1432_TW,2005-11-17,4.363649845123291,-65.13
1432_TW,2005-12-22,12.075373649597168,163.18
1432_TW,2005-12-23,4.427820682525635,-63.33
1432_TW,2005-12-26,12.679129600524902,186.35
1432_TW,2005-12-27,4.7486772537231445,-62.55
1432_TW,2006-01-24,7.8289008140563965,-13.17
1432_TW,2006-02-20,5.614990234375,-34.7
1432_TW,2006-06-01,8.223722457885742,14.45
1432_TW,2007-12-20,7.758228778839111,-13.33
1432_TW,2008-01-22,6.540783882141113,-19.41
1432_TW,2008-01-25,5.6694746017456055,-13.32
1432_TW,2008-09-12,5.418824195861816,-24.96
1432_TW,2008-10-07,3.5210418701171875,-39.18
1432_TW,2008-11-27,1.5397099256515503,-49.81
1432_TW,2009-02-05,1.3129305839538574,-12.0
1432_TW,2009-05-14,3.843307256698608,180.0
1432_TW,2009-06-11,4.535579681396484,26.67
1432_TW,2009-07-06,5.430759906768799,-19.75
1432_TW,2010-07-02,8.844381332397461,-13.23
1432_TW,2010-11-01,14.859992027282717,14.22
1432_TW,2018-11-28,18.09967613220215,14.82
1434_TW,2000-09-04,4.189563751220703,11.83
1435_TW,2007-06-25,13.350000381469728,14.1
1435_TW,2017-02-20,7.090000152587891,19.56
1435_TW,2023-04-07,26.299999237060547,-12.19
1435_TW,2025-04-08,31.5,-15.66
