K線型態,漲跌幅等級,振幅等級,T+1,T+2,T+3,T+4,T+5,出現次數
6.長下影線紅K,0.超漲(>10%)(正2股/分割/除權息/異常),3.中波動(5~10%),50.27,46.45,49.18,47.54,48.09,183
6.長下影線紅K,0.超漲(>10%)(正2股/分割/除權息/異常),4.低波動(<5%),51.18,48.24,50.88,50.29,51.76,340
6.長下影線紅K,1.漲停或暴漲(>8%),1.劇烈波動(>15%),49.09,40.0,34.55,29.09,40.0,55
6.長下影線紅K,1.漲停或暴漲(>8%),2.高波動(10~15%),50.45,45.45,49.09,46.82,46.82,220
6.長下影線紅K,1.漲停或暴漲(>8%),3.中波動(5~10%),53.23,51.3,51.37,48.9,48.08,1456
6.長下影線紅K,1.漲停或暴漲(>8%),4.低波動(<5%),56.04,56.55,59.31,56.71,56.2,1961
6.長下影線紅K,10.大跌(-8~-6%),3.中波動(5~10%),33.33,41.67,35.42,37.5,33.33,48
6.長下影線紅K,10.大跌(-8~-6%),4.低波動(<5%),46.67,49.05,46.19,48.1,52.38,210
6.長下影線紅K,11.跌停或暴跌(-8~-10%),4.低波動(<5%),53.85,55.38,53.85,55.38,60.0,65
6.長下影線紅K,12.超跌(<-10%)(正2股/分割/除權息/異常),4.低波動(<5%),65.12,65.12,65.12,55.81,55.81,43
6.長下影線紅K,2.大漲(8~6%),1.劇烈波動(>15%),30.43,32.61,36.96,41.3,41.3,46
6.長下影線紅K,2.大漲(8~6%),2.高波動(10~15%),49.24,45.69,40.1,41.12,39.93,591
6.長下影線紅K,2.大漲(8~6%),3.中波動(5~10%),53.65,50.96,50.9,49.35,49.35,3236
6.長下影線紅K,2.大漲(8~6%),4.低波動(<5%),58.23,56.84,57.8,55.36,54.15,6024
6.長下影線紅K,3.中漲(6~4%),1.劇烈波動(>15%),45.45,40.0,38.18,43.64,43.64,55
6.長下影線紅K,3.中漲(6~4%),2.高波動(10~15%),36.58,35.08,35.96,36.33,35.58,801
6.長下影線紅K,3.中漲(6~4%),3.中波動(5~10%),38.98,40.92,42.98,42.09,42.62,4528
6.長下影線紅K,3.中漲(6~4%),4.低波動(<5%),41.38,44.52,46.49,47.34,47.08,4616
6.長下影線紅K,4.小漲(4~2%),1.劇烈波動(>15%),35.85,35.85,41.51,47.17,43.4,53
6.長下影線紅K,4.小漲(4~2%),2.高波動(10~15%),34.88,37.31,39.28,38.12,37.31,863
6.長下影線紅K,4.小漲(4~2%),3.中波動(5~10%),39.12,40.51,41.63,41.88,42.93,12100
6.長下影線紅K,4.小漲(4~2%),4.低波動(<5%),42.09,44.58,45.74,46.01,46.42,35249
6.長下影線紅K,5.小小漲(0~2%),1.劇烈波動(>15%),38.78,42.86,46.94,46.94,36.73,49
6.長下影線紅K,5.小小漲(0~2%),2.高波動(10~15%),44.93,45.42,46.9,46.24,48.04,612
6.長下影線紅K,5.小小漲(0~2%),3.中波動(5~10%),38.76,40.84,42.11,42.37,42.57,15213
6.長下影線紅K,5.小小漲(0~2%),4.低波動(<5%),40.73,43.17,44.45,45.29,45.85,290424
6.長下影線紅K,6.平盤(0%),2.高波動(10~15%),37.37,37.37,44.44,42.42,41.41,99
6.長下影線紅K,6.平盤(0%),3.中波動(5~10%),35.55,38.09,39.17,40.42,41.14,2788
6.長下影線紅K,6.平盤(0%),4.低波動(<5%),34.91,38.7,40.47,41.51,42.78,42753
6.長下影線紅K,7.小小跌(-2~0%),2.高波動(10~15%),42.95,40.27,42.28,48.99,48.99,149
6.長下影線紅K,7.小小跌(-2~0%),3.中波動(5~10%),37.3,39.43,40.96,42.55,43.63,5930
6.長下影線紅K,7.小小跌(-2~0%),4.低波動(<5%),38.27,40.72,41.86,42.75,43.87,66049
6.長下影線紅K,8.小跌(-4~-2%),2.高波動(10~15%),45.24,33.33,40.48,50.0,45.24,42
6.長下影線紅K,8.小跌(-4~-2%),3.中波動(5~10%),42.07,44.65,46.66,46.66,47.29,1588
6.長下影線紅K,8.小跌(-4~-2%),4.低波動(<5%),43.6,44.48,47.32,47.28,48.38,4973
6.長下影線紅K,9.中跌(-6~-4%),3.中波動(5~10%),44.48,49.17,49.72,47.51,48.9,362
6.長下影線紅K,9.中跌(-6~-4%),4.低波動(<5%),49.26,47.64,49.93,52.62,52.49,743
7.一般紅K(紡錘線),0.超漲(>10%)(正2股/分割/除權息/異常),3.中波動(5~10%),43.14,45.1,45.1,41.18,41.18,51
7.一般紅K(紡錘線),0.超漲(>10%)(正2股/分割/除權息/異常),4.低波動(<5%),35.85,43.4,45.28,39.62,43.4,53
7.一般紅K(紡錘線),1.漲停或暴漲(>8%),2.高波動(10~15%),31.71,29.27,34.15,31.71,31.71,41
7.一般紅K(紡錘線),1.漲停或暴漲(>8%),3.中波動(5~10%),43.31,50.39,41.73,40.16,47.24,127
7.一般紅K(紡錘線),1.漲停或暴漲(>8%),4.低波動(<5%),44.57,44.57,46.74,42.39,39.13,92
7.一般紅K(紡錘線),10.大跌(-8~-6%),3.中波動(5~10%),55.56,51.39,52.78,54.17,51.39,72
7.一般紅K(紡錘線),10.大跌(-8~-6%),4.低波動(<5%),50.0,60.0,52.86,55.71,51.43,70
7.一般紅K(紡錘線),12.超跌(<-10%)(正2股/分割/除權息/異常),1.劇烈波動(>15%),50.0,58.33,58.33,58.33,58.33,36
7.一般紅K(紡錘線),2.大漲(8~6%),2.高波動(10~15%),37.5,38.71,38.71,40.32,39.92,248
7.一般紅K(紡錘線),2.大漲(8~6%),3.中波動(5~10%),42.5,44.55,45.32,46.46,45.01,1313
7.一般紅K(紡錘線),2.大漲(8~6%),4.低波動(<5%),43.07,45.62,45.99,49.64,50.0,274
7.一般紅K(紡錘線),3.中漲(6~4%),2.高波動(10~15%),38.49,40.65,39.1,38.02,38.18,647
7.一般紅K(紡錘線),3.中漲(6~4%),3.中波動(5~10%),39.73,41.06,41.87,41.5,42.05,6725
7.一般紅K(紡錘線),3.中漲(6~4%),4.低波動(<5%),41.36,45.38,47.6,47.66,47.41,3206
7.一般紅K(紡錘線),4.小漲(4~2%),2.高波動(10~15%),37.7,36.1,38.02,38.34,41.21,313
7.一般紅K(紡錘線),4.小漲(4~2%),3.中波動(5~10%),39.74,41.08,42.52,42.51,42.71,11793
7.一般紅K(紡錘線),4.小漲(4~2%),4.低波動(<5%),41.61,43.92,45.64,45.81,46.2,28092
7.一般紅K(紡錘線),5.小小漲(0~2%),2.高波動(10~15%),42.74,42.74,45.16,50.0,47.58,124
7.一般紅K(紡錘線),5.小小漲(0~2%),3.中波動(5~10%),41.02,42.28,44.01,44.36,45.15,3415
7.一般紅K(紡錘線),5.小小漲(0~2%),4.低波動(<5%),43.35,45.34,46.57,47.43,48.02,102219
7.一般紅K(紡錘線),6.平盤(0%),3.中波動(5~10%),40.87,44.13,46.96,46.09,48.04,460
7.一般紅K(紡錘線),6.平盤(0%),4.低波動(<5%),39.89,43.2,44.49,45.13,46.34,8593
7.一般紅K(紡錘線),7.小小跌(-2~0%),2.高波動(10~15%),44.9,38.78,32.65,38.78,32.65,49
7.一般紅K(紡錘線),7.小小跌(-2~0%),3.中波動(5~10%),46.35,46.35,49.79,51.46,48.65,960
7.一般紅K(紡錘線),7.小小跌(-2~0%),4.低波動(<5%),41.94,44.27,44.79,45.82,45.82,15859
7.一般紅K(紡錘線),8.小跌(-4~-2%),3.中波動(5~10%),44.49,50.11,51.62,49.89,50.32,463
7.一般紅K(紡錘線),8.小跌(-4~-2%),4.低波動(<5%),43.67,43.67,46.98,48.34,48.19,1326
7.一般紅K(紡錘線),9.中跌(-6~-4%),3.中波動(5~10%),42.76,48.97,48.28,48.97,50.34,145
7.一般紅K(紡錘線),9.中跌(-6~-4%),4.低波動(<5%),47.08,50.19,52.14,55.64,53.31,257
8.長上影線紅K,0.超漲(>10%)(正2股/分割/除權息/異常),3.中波動(5~10%),33.33,36.27,31.37,34.31,33.33,102
8.長上影線紅K,0.超漲(>10%)(正2股/分割/除權息/異常),4.低波動(<5%),39.3,42.8,45.53,45.14,44.36,257
8.長上影線紅K,1.漲停或暴漲(>8%),3.中波動(5~10%),39.39,37.88,37.88,40.91,46.97,66
8.長上影線紅K,1.漲停或暴漲(>8%),4.低波動(<5%),37.04,35.8,44.44,48.15,50.0,162
8.長上影線紅K,10.大跌(-8~-6%),2.高波動(10~15%),56.85,59.9,61.93,63.96,64.97,197
8.長上影線紅K,10.大跌(-8~-6%),3.中波動(5~10%),52.58,52.42,53.96,56.43,56.74,1299
8.長上影線紅K,10.大跌(-8~-6%),4.低波動(<5%),51.49,46.72,51.43,53.79,55.14,1781
8.長上影線紅K,11.跌停或暴跌(-8~-10%),2.高波動(10~15%),58.06,56.45,64.52,59.68,61.29,62
8.長上影線紅K,11.跌停或暴跌(-8~-10%),3.中波動(5~10%),54.33,52.23,59.32,59.32,62.99,381
8.長上影線紅K,11.跌停或暴跌(-8~-10%),4.低波動(<5%),46.12,45.51,60.61,60.0,63.06,490
8.長上影線紅K,12.超跌(<-10%)(正2股/分割/除權息/異常),3.中波動(5~10%),55.56,58.73,60.32,68.25,52.38,63
8.長上影線紅K,12.超跌(<-10%)(正2股/分割/除權息/異常),4.低波動(<5%),77.39,80.0,84.35,82.61,84.35,115
8.長上影線紅K,2.大漲(8~6%),2.高波動(10~15%),40.82,28.57,28.57,32.65,34.69,49
8.長上影線紅K,2.大漲(8~6%),3.中波動(5~10%),40.33,41.96,43.97,43.22,45.23,796
8.長上影線紅K,2.大漲(8~6%),4.低波動(<5%),41.6,47.77,48.23,49.77,49.92,649
8.長上影線紅K,3.中漲(6~4%),2.高波動(10~15%),46.93,42.26,41.52,39.56,39.8,407
8.長上影線紅K,3.中漲(6~4%),3.中波動(5~10%),42.22,43.08,43.99,43.36,43.44,8536
8.長上影線紅K,3.中漲(6~4%),4.低波動(<5%),40.93,45.51,47.41,47.61,47.9,4522
8.長上影線紅K,4.小漲(4~2%),1.劇烈波動(>15%),48.48,48.48,42.42,33.33,45.45,33
8.長上影線紅K,4.小漲(4~2%),2.高波動(10~15%),41.49,39.2,38.53,39.01,39.29,1046
8.長上影線紅K,4.小漲(4~2%),3.中波動(5~10%),41.73,42.52,42.72,42.99,42.88,35954
8.長上影線紅K,4.小漲(4~2%),4.低波動(<5%),43.24,45.18,46.4,46.51,46.74,54331
8.長上影線紅K,5.小小漲(0~2%),1.劇烈波動(>15%),40.0,48.0,48.0,46.0,44.0,50
8.長上影線紅K,5.小小漲(0~2%),2.高波動(10~15%),44.69,46.54,45.67,44.01,43.23,1027
8.長上影線紅K,5.小小漲(0~2%),3.中波動(5~10%),43.74,43.8,43.94,43.98,44.4,31189
8.長上影線紅K,5.小小漲(0~2%),4.低波動(<5%),46.58,48.02,48.58,49.0,49.23,433221
8.長上影線紅K,6.平盤(0%),1.劇烈波動(>15%),24.44,26.67,26.67,35.56,28.89,45
8.長上影線紅K,6.平盤(0%),2.高波動(10~15%),45.64,47.72,47.72,45.64,43.15,241
8.長上影線紅K,6.平盤(0%),3.中波動(5~10%),44.74,46.11,47.36,47.39,46.63,3429
8.長上影線紅K,6.平盤(0%),4.低波動(<5%),45.71,47.47,48.29,48.22,49.09,48055
8.長上影線紅K,7.小小跌(-2~0%),1.劇烈波動(>15%),33.33,33.33,35.71,38.1,40.48,42
8.長上影線紅K,7.小小跌(-2~0%),2.高波動(10~15%),46.81,46.81,45.66,49.1,48.77,611
8.長上影線紅K,7.小小跌(-2~0%),3.中波動(5~10%),46.61,47.31,47.96,47.96,47.72,7293
8.長上影線紅K,7.小小跌(-2~0%),4.低波動(<5%),48.12,48.99,49.13,49.32,49.37,107261
8.長上影線紅K,8.小跌(-4~-2%),1.劇烈波動(>15%),39.02,43.9,43.9,39.02,39.02,41
8.長上影線紅K,8.小跌(-4~-2%),2.高波動(10~15%),46.52,48.59,50.66,50.28,50.09,531
8.長上影線紅K,8.小跌(-4~-2%),3.中波動(5~10%),52.42,52.71,53.11,53.31,53.07,4451
8.長上影線紅K,8.小跌(-4~-2%),4.低波動(<5%),51.27,50.94,50.96,50.65,50.36,14762
8.長上影線紅K,9.中跌(-6~-4%),1.劇烈波動(>15%),67.74,80.65,74.19,70.97,64.52,31
8.長上影線紅K,9.中跌(-6~-4%),2.高波動(10~15%),54.88,57.44,58.14,59.3,57.44,430
8.長上影線紅K,9.中跌(-6~-4%),3.中波動(5~10%),53.95,55.23,55.84,56.34,57.42,3598
8.長上影線紅K,9.中跌(-6~-4%),4.低波動(<5%),53.19,51.03,51.59,53.77,53.26,3937
9.實體綠K(大陰線),0.超漲(>10%)(正2股/分割/除權息/異常),3.中波動(5~10%),42.31,47.12,32.69,33.65,30.77,104
9.實體綠K(大陰線),0.超漲(>10%)(正2股/分割/除權息/異常),4.低波動(<5%),32.11,38.97,33.33,33.58,34.31,408
9.實體綠K(大陰線),1.漲停或暴漲(>8%),3.中波動(5~10%),31.82,34.85,37.88,33.33,39.39,66
9.實體綠K(大陰線),1.漲停或暴漲(>8%),4.低波動(<5%),31.05,33.16,34.47,35.26,35.53,380
9.實體綠K(大陰線),10.大跌(-8~-6%),1.劇烈波動(>15%),53.55,49.7,50.89,48.08,48.96,676
9.實體綠K(大陰線),10.大跌(-8~-6%),2.高波動(10~15%),48.4,49.84,52.67,53.88,53.24,10554
9.實體綠K(大陰線),10.大跌(-8~-6%),3.中波動(5~10%),44.37,48.17,48.46,49.82,50.5,61701
9.實體綠K(大陰線),10.大跌(-8~-6%),4.低波動(<5%),42.02,44.21,46.15,47.68,47.42,11423
9.實體綠K(大陰線),11.跌停或暴跌(-8~-10%),1.劇烈波動(>15%),43.86,44.03,45.73,47.1,48.38,1172
9.實體綠K(大陰線),11.跌停或暴跌(-8~-10%),2.高波動(10~15%),54.1,53.06,52.74,55.13,55.71,8900
9.實體綠K(大陰線),11.跌停或暴跌(-8~-10%),3.中波動(5~10%),51.18,53.28,52.23,54.79,57.43,10998
9.實體綠K(大陰線),11.跌停或暴跌(-8~-10%),4.低波動(<5%),49.82,51.39,53.57,56.03,57.16,2479
9.實體綠K(大陰線),12.超跌(<-10%)(正2股/分割/除權息/異常),1.劇烈波動(>15%),53.21,47.22,51.92,54.7,54.7,468
9.實體綠K(大陰線),12.超跌(<-10%)(正2股/分割/除權息/異常),2.高波動(10~15%),47.41,43.78,44.82,48.7,48.19,772
9.實體綠K(大陰線),12.超跌(<-10%)(正2股/分割/除權息/異常),3.中波動(5~10%),48.04,49.81,53.27,53.18,54.86,1070
9.實體綠K(大陰線),12.超跌(<-10%)(正2股/分割/除權息/異常),4.低波動(<5%),64.55,66.14,67.73,70.05,68.95,818
9.實體綠K(大陰線),2.大漲(8~6%),3.中波動(5~10%),40.58,45.89,36.71,34.3,37.2,207
9.實體綠K(大陰線),2.大漲(8~6%),4.低波動(<5%),33.09,36.62,37.55,36.41,37.34,964
9.實體綠K(大陰線),3.中漲(6~4%),2.高波動(10~15%),42.86,57.14,48.57,42.86,40.0,35
9.實體綠K(大陰線),3.中漲(6~4%),3.中波動(5~10%),35.71,36.22,37.05,36.22,37.25,969
9.實體綠K(大陰線),3.中漲(6~4%),4.低波動(<5%),34.29,37.71,39.4,40.24,39.68,3211
9.實體綠K(大陰線),4.小漲(4~2%),1.劇烈波動(>15%),56.25,87.5,58.33,41.67,62.5,48
9.實體綠K(大陰線),4.小漲(4~2%),2.高波動(10~15%),38.56,49.02,41.18,34.64,43.79,153
9.實體綠K(大陰線),4.小漲(4~2%),3.中波動(5~10%),36.68,38.44,38.96,39.45,39.5,4076
9.實體綠K(大陰線),4.小漲(4~2%),4.低波動(<5%),38.84,41.46,42.88,43.22,44.12,11765
9.實體綠K(大陰線),5.小小漲(0~2%),1.劇烈波動(>15%),37.04,50.0,44.44,46.3,35.19,54
9.實體綠K(大陰線),5.小小漲(0~2%),2.高波動(10~15%),35.73,43.57,38.78,37.69,38.78,459
9.實體綠K(大陰線),5.小小漲(0~2%),3.中波動(5~10%),41.1,42.95,42.8,43.54,43.16,10447
9.實體綠K(大陰線),5.小小漲(0~2%),4.低波動(<5%),45.84,48.34,49.06,49.35,49.47,162340
9.實體綠K(大陰線),6.平盤(0%),1.劇烈波動(>15%),34.09,43.18,31.82,25.0,29.55,44
9.實體綠K(大陰線),6.平盤(0%),2.高波動(10~15%),37.46,40.63,42.94,42.94,42.65,347
9.實體綠K(大陰線),6.平盤(0%),3.中波動(5~10%),40.06,42.25,43.43,44.42,43.8,4338
9.實體綠K(大陰線),6.平盤(0%),4.低波動(<5%),45.23,48.03,48.92,49.38,49.55,120882
9.實體綠K(大陰線),7.小小跌(-2~0%),1.劇烈波動(>15%),27.71,36.14,38.55,37.35,44.58,83
9.實體綠K(大陰線),7.小小跌(-2~0%),2.高波動(10~15%),37.45,41.09,40.53,41.3,42.01,1426
9.實體綠K(大陰線),7.小小跌(-2~0%),3.中波動(5~10%),44.6,46.52,47.27,47.12,46.82,25754
9.實體綠K(大陰線),7.小小跌(-2~0%),4.低波動(<5%),45.77,47.83,48.44,48.66,48.9,1136313
9.實體綠K(大陰線),8.小跌(-4~-2%),1.劇烈波動(>15%),42.51,40.72,41.32,40.12,41.32,167
9.實體綠K(大陰線),8.小跌(-4~-2%),2.高波動(10~15%),46.04,47.65,46.83,47.74,47.71,3299
9.實體綠K(大陰線),8.小跌(-4~-2%),3.中波動(5~10%),48.79,49.99,50.01,50.03,50.03,93131
9.實體綠K(大陰線),8.小跌(-4~-2%),4.低波動(<5%),47.41,48.3,48.35,48.56,48.74,392145
9.實體綠K(大陰線),9.中跌(-6~-4%),1.劇烈波動(>15%),50.0,47.14,46.9,47.62,49.52,420
9.實體綠K(大陰線),9.中跌(-6~-4%),2.高波動(10~15%),49.91,50.39,51.44,51.78,51.32,6452
9.實體綠K(大陰線),9.中跌(-6~-4%),3.中波動(5~10%),51.41,52.14,51.95,52.11,51.98,102162
9.實體綠K(大陰線),9.中跌(-6~-4%),4.低波動(<5%),50.45,50.59,49.4,49.8,49.87,45726
