Date,Close,High,Low,Open,Volume
2001-08-24,33.733219146728516,34.35506123013168,33.55452621307354,34.35506123013168,35785877
2001-08-27,34.265716552734375,34.35506024148002,33.73321817597189,34.17637008847805,22405355
2001-08-28,33.465179443359375,34.53374821158288,33.29006138367014,34.53374821158288,24649193
2001-08-29,33.9976806640625,34.70886920906806,33.02203035388521,33.290064201376914,77016358
2001-08-30,34.84463119506836,34.84463119506836,34.84463119506836,34.84463119506836,6212299
2001-08-31,35.9647216796875,36.587395949663765,35.5925517473025,35.9647216796875,46870035
2001-09-03,35.34204864501953,36.33689558313399,35.0951267233978,36.215221656017405,14385935
2001-09-04,36.336910247802734,36.336910247802734,35.7142357537319,35.964734623049885,19445003
2001-09-05,34.969879150390625,36.46214691493347,34.969879150390625,36.46214691493347,14478530
2001-09-06,33.72453308105469,34.844630887136226,33.35236035439916,34.844630887136226,14284920
2001-09-07,34.59414291381836,34.59414291381836,32.72970170092948,32.72970170092948,8535596
2001-09-10,34.71937561035156,34.844629167640264,33.72453141683277,34.22195490319851,7862178
2001-09-11,32.357513427734375,34.71937444369752,32.357513427734375,34.71937444369752,23317168
2001-09-12,32.357513427734375,32.357513427734375,32.357513427734375,32.357513427734375,0
2001-09-13,30.117326736450195,30.117326736450195,30.117326736450195,30.117326736450195,1346838
2001-09-14,28.12405776977539,29.2441527895973,28.12405776977539,28.12405776977539,32500935
2001-09-17,28.12405776977539,28.12405776977539,28.12405776977539,28.12405776977539,0
2001-09-18,28.12405776977539,28.12405776977539,28.12405776977539,28.12405776977539,0
2001-09-19,29.24415397644043,29.244153976440433,27.25446264377197,27.25446264377197,20640323
2001-09-20,28.249305725097656,28.871980015270832,28.249305725097656,28.249305725097656,11818520
2001-09-21,27.37971305847168,27.626635005966435,27.37971305847168,27.37971305847168,12534029
2001-09-24,28.997230529785156,29.244152467914287,27.626633958101994,27.75188474019309,19083039
2001-09-25,29.616329193115234,30.9869231709294,29.61632919311523,30.489502380565234,34066637
2001-09-26,31.609590530395508,31.60959053039551,29.86682138926273,30.614743611839152,26524331
2001-09-27,32.107017517089844,32.23227109216073,30.489501608704032,31.11217318233348,16069484
2001-09-28,31.359088897705078,32.60443457597843,30.86166821906987,32.357512659921106,20463550
2001-10-01,31.359088897705078,31.359088897705078,31.359088897705078,31.359088897705078,0
2001-10-02,29.494659423828125,31.359100388278087,29.24416056946268,31.359100388278087,13493653
2001-10-03,28.87198257446289,29.494654140616433,28.374559023450328,28.374559023450328,8990156
2001-10-04,29.74156951904297,30.861667167466603,29.61632153162808,30.861667167466603,17492086
2001-10-05,29.8668212890625,30.238993975836685,28.997227923891465,29.8668212890625,10177060
2001-10-08,29.616329193115234,29.741577212930693,29.244156422566526,29.244156422566526,7845341
2001-10-09,30.48949432373047,30.61474231044921,29.866820119665913,29.866820119665913,7550722
2001-10-10,30.48949432373047,30.489494323730472,30.489494323730472,30.489494323730472,0
2001-10-11,31.85651397705078,32.35751430692001,31.11216856525851,31.237419342528984,26566419
2001-10-12,31.609590530395508,32.479183898483946,31.11216707111733,32.357512752971935,24680844
2001-10-15,32.107017517089844,32.479190278216755,30.861674369830943,31.11217318233348,19714371
2001-10-16,32.107017517089844,32.23227109216073,31.609596739318203,31.981769500445115,7045655
2001-10-17,31.112163543701172,32.10700757025217,30.736414051749037,32.10700757025217,32930241
2001-10-18,31.734848022460938,31.9817699915215,30.61475009543471,30.73642404592738,12988589
2001-10-19,31.981761932373047,32.60443335865532,31.23741658625896,31.73484002553483,20766591
2001-10-22,33.97503662109375,33.97503662109375,32.35751798945026,32.47918915465254,28494086
2001-10-23,33.97503662109375,34.347209369345954,33.227114277479636,34.347209369345954,20581399
2001-10-24,34.71937561035156,34.96987716650359,33.72453141683277,33.97503297298479,23275079
2001-10-25,35.9647216796875,35.9647216796875,34.47245398653924,34.84462947734966,29159087
2001-10-26,38.45542526245117,38.45542526245117,36.71265559026818,36.71265559026818,61053947
2001-10-29,37.95441436767578,38.45541750428659,37.45699363638977,38.33016672013389,18089746
2001-10-30,36.21522521972656,37.45699420165732,36.08997721289655,37.08482146969469,21599946
2001-10-31,36.95957946777344,37.45700310400078,35.964732195318746,35.964732195318746,18603229
2001-11-01,39.32501220703125,39.45026299514966,38.07966635751074,38.33016793374755,32888152
2001-11-02,40.81727600097656,41.0677775526305,39.32500834788764,40.0729305977628,46482820
2001-11-05,41.3147087097168,42.9322247208358,40.81728512113924,41.19303475336455,35447148
2001-11-06,40.692039489746094,41.93738565361127,40.44511747740766,41.812134833877614,23232991
2001-11-07,41.067779541015625,41.690451045211795,39.947681756089,41.193027543694114,20951779
2001-11-08,40.07293701171875,40.9425333299445,39.947686215844506,40.9425333299445,13089601
2001-11-09,40.57036209106445,41.69045726385423,39.199765317126776,39.82243969341523,28283641
2001-11-12,41.19302749633789,41.690450997283726,40.69202714856158,40.69202714856158,19133546
2001-11-13,41.067779541015625,41.690451045211795,40.69202719534184,41.067779541015625,17441579
2001-11-14,42.43479537963867,42.93221608899282,41.81212111244158,41.937371891071834,33317455
2001-11-15,44.428070068359375,44.80024283414462,42.56004976566364,42.56004976566364,32736630
2001-11-16,43.43320846557617,44.30280166987847,43.05745622258218,44.30280166987847,21743049
2001-11-19,44.80024337768555,45.422914966663306,43.80539623919399,44.05231821054951,24790275
2001-11-20,43.80539321899414,45.920335369892754,43.55489441758788,45.42291183494227,21515770
2001-11-21,45.422908782958984,45.54815956485294,43.182718771482975,43.182718771482975,20606653
2001-11-22,47.41259002685547,48.53268486240809,44.549728946148306,45.42290188147735,40986027
2001-11-23,49.280616760253906,50.27546375238031,47.663098270759214,47.663098270759214,31154093
2001-11-26,52.01823425292969,52.6409057982957,50.02854567373012,50.52596920813649,40363113
2001-11-27,52.14347839355469,52.3904003029666,50.4007065251243,52.3904003029666,32004286
2001-11-28,50.40071487426758,52.018233463911635,50.028544914891874,52.018233463911635,16843919
2001-11-29,51.27031326293945,51.27031326293945,49.15537117349416,49.65279469399114,17643605
2001-11-30,50.40071487426758,51.2703139189305,50.028544914891874,51.2703139189305,15623343
2001-12-03,53.88625717163086,53.88625717163086,51.27031728853447,51.27031728853447,27736488
2001-12-04,54.1331672668457,54.881092255389106,52.88781882783334,53.51049582655201,18594810
2001-12-05,57.865623474121094,57.865623474121094,55.62543362938539,55.875935174528145,42736921
2001-12-06,61.848602294921875,61.848602294921875,60.60325903614102,61.848602294921875,24756605
2001-12-07,64.33929443359375,65.95681326761925,62.346025957193,63.34444722956532,40464128
2001-12-10,61.22591781616211,64.3392808681452,61.104243882177165,63.46610780785765,27113575
2001-12-11,65.33411407470703,65.45936204985074,60.85372947840335,61.22590489542271,29352695
2001-12-12,66.82638549804688,68.4439038144,65.33412072801698,65.33412072801698,33233278
2001-12-13,64.71144104003906,68.19697906160009,62.22432948809941,68.19697906160009,42837932
2001-12-14,63.46611022949219,64.4609572617244,62.471263197259965,62.72176476839422,32492516
2001-12-17,63.963523864746094,64.71144327803478,62.224331640080266,62.84342899918795,18392784
2001-12-18,62.59652328491211,65.33413716347432,62.34602168767432,65.2088835856423,23973754
2001-12-19,62.59652328491211,64.5862119982864,62.59652328491211,62.84344525562447,18948355
2001-12-20,63.34442901611328,64.46094985874694,62.346008030817394,62.843431489807216,18864178
2001-12-21,59.483154296875,62.721765512424604,59.236226790538296,62.34601593047878,43275654
2001-12-24,60.35634231567383,60.979013999400856,59.36149502580065,60.35634231567383,18897848
2001-12-25,64.4609603881836,64.4609603881836,61.225923121873926,61.47642470515791,24916540
2001-12-26,65.33411407470703,67.82122547709805,65.33411407470703,66.57945680932058,35775439
2001-12-27,65.95679473876953,69.68925496029692,64.71144627019704,65.70629319474905,40506216
2001-12-28,68.94134521484375,68.94134521484375,66.08205735947911,67.20215252477286,35118856
2001-12-31,73.1748046875,73.1748046875,69.4387695315764,70.80936631103368,37921967
2002-01-01,73.1748046875,73.1748046875,73.1748046875,73.1748046875,0
2002-01-02,74.29489135742188,74.54181330470827,71.05985421782377,73.0495483008582,37004432
2002-01-03,70.93462371826172,73.9191600210257,70.31195203629314,73.42173637749384,27290347
2002-01-04,71.80419921875,73.1747958323463,71.55727727306994,71.80419921875,22786850
2002-01-07,72.55213165283203,73.42172521077529,71.05986094919609,72.17995610434113,21330578
2002-01-08,75.28975677490234,75.9124284551596,73.04956613005835,73.04956613005835,30808967
2002-01-09,74.16966247558594,75.91242950230513,73.5469852283123,75.78718146248494,22626912
2002-01-10,75.28975677490234,75.28975677490234,72.42688889137399,73.04956613005835,26019267
2002-01-11,71.4320297241211,75.16448482568951,70.18668110925262,75.16448482568951,32004286
2002-01-14,73.30004119873047,73.79746469833553,69.68926019011558,69.68926019011558,27719653
2002-01-15,76.53507995605469,76.78200189850348,73.30004287983628,73.30004287983628,41937235
2002-01-16,81.38761901855469,81.88504242840679,78.65000601009883,80.8901956087026,44555154
2002-01-17,80.63971710205078,80.63971710205078,77.77685529706453,79.64487555688783,31061500
2002-01-18,84.87315368652344,86.24017032542186,79.77009773792986,80.89019249410357,34866323
2002-01-21,88.35514068603516,89.85099106546025,85.24535671538436,85.24535671538436,30135546
2002-01-22,93.33293151855469,93.45817395803992,87.1133592901774,88.35512262525101,35329299
2002-01-23,87.11335754394531,94.08084911105855,86.8628559947203,92.09116077904103,45775727
2002-01-24,87.98294830322266,88.97779521868195,84.62266358188596,87.11335493784136,35649174
2002-01-25,88.48038482666016,92.9607651167172,88.35513125808623,91.84067004420294,46735351
2002-01-28,86.11494445800781,88.85255824055616,85.99327606939464,87.48554116248192,24899705
2002-01-29,86.49069213867188,87.48553921756404,85.24534903532249,85.49227099188538,22130264
2002-01-30,84.87315368652344,86.36541830019699,84.62265217854886,85.24532354402328,21372667
2002-01-31,81.51290893554688,84.9948690375129,80.01706386943341,84.873200620706,60220588
2002-02-01,80.89020538330078,82.75464570998192,80.89020538330078,82.63297178264459,31036247
2002-02-04,82.01029968261719,83.9999935470417,80.89020475664285,80.89020475664285,25564707
2002-02-05,84.87315368652344,84.87315368652344,82.01028725027729,82.01028725027729,29487379
2002-02-06,88.35514068603516,88.85256427029591,86.61237388622753,87.11337709713109,37703106
2002-02-07,88.35514068603516,88.35514068603516,88.35514068603516,88.35514068603516,0
2002-02-08,88.35514068603516,88.35514068603516,88.35514068603516,88.35514068603516,0
2002-02-11,88.35514068603516,88.35514068603516,88.35514068603516,88.35514068603516,0
2002-02-12,88.35514068603516,88.35514068603516,88.35514068603516,88.35514068603516,0
2002-02-13,88.35514068603516,88.35514068603516,88.35514068603516,88.35514068603516,0
2002-02-14,88.35514068603516,88.35514068603516,88.35514068603516,88.35514068603516,0
2002-02-15,88.35514068603516,88.35514068603516,88.35514068603516,88.35514068603516,0
2002-02-18,85.99327850341797,90.4700794678209,85.99327850341797,90.4700794678209,26103444
2002-02-19,85.24534606933594,87.85771168790153,85.24534606933594,86.49068912935545,22652166
2002-02-20,85.24534606933594,86.86286464362361,85.24534606933594,85.24534606933594,30590106
2002-02-21,81.75982666015625,86.36546152300518,81.63457862269897,86.24021348554791,38940514
2002-02-22,81.26239013671875,81.51288615478408,78.39952291742813,79.02220001163998,27315601
2002-02-25,78.6500244140625,81.88506158936332,78.524776405157,81.88506158936332,19318738
2002-02-26,80.76496124267578,82.75464965903731,80.26753774897904,80.89020924338502,31953782
2002-02-27,84.7479248046875,84.99484675923655,81.01546959297492,81.01546959297492,35447148
2002-02-28,84.7479248046875,84.7479248046875,84.7479248046875,84.7479248046875,0
2002-03-01,84.49742126464844,86.1149398445185,82.87990268477836,84.37575288255348,27812246
2002-03-04,88.60563659667969,88.97781213350756,86.6123683195304,88.10821304438902,51878596
2002-03-05,90.22313690185547,92.09115678326013,89.22829555822489,89.85096699921813,46508071
2002-03-06,90.22313690185547,90.22313690185547,88.23344865616934,88.23344865616934,29007569
2002-03-07,88.35514068603516,91.59017823862507,87.73246907826173,90.59533662852999,30716371
2002-03-08,87.11335754394531,89.60046934857351,87.11335754394531,88.97779788056293,17744616
2002-03-11,90.5953140258789,90.8458100104079,87.85770074055769,87.85770074055769,27113575
2002-03-12,90.22313690185547,91.09273025552058,89.10304200983445,90.8458083428487,13931375
2002-03-13,91.0927505493164,93.83036995270261,89.60048542220873,89.97265540775872,41171218
2002-03-14,92.58858489990234,92.58858489990234,90.47006337338775,90.59531692808982,23931665
2002-03-15,90.97106170654297,94.8287642673766,90.84580815840684,93.70867493605465,39967480
2002-03-18,90.5953140258789,91.9659049229893,90.34839210867453,91.71540893846029,17677274
2002-03-19,87.48553466796875,88.97780520870299,87.23503309811264,88.97780520870299,30413333
2002-03-20,88.60563659667969,88.97781213350756,85.61752121494908,86.9881179243449,30329153
2002-03-21,87.73245239257812,90.09789590870601,87.73245239257812,88.60562543973606,22172353
2002-03-22,89.10305786132812,89.85098298376816,88.35513273888807,89.22831143200125,22997292
2002-03-25,88.48038482666016,89.60047989917442,88.35513125808623,89.47523188902636,16296763
2002-03-26,94.57827758789062,94.57827758789062,89.35355215296431,89.35355215296431,73301773
2002-03-27,91.59017181396484,96.69322383191768,91.59017181396484,96.44630742885529,45295917
2002-03-28,96.07057189941406,96.32106796556278,91.84068685538446,92.21285688611833,37492661
2002-03-29,94.45301055908203,95.57311095767534,92.96074583350492,95.57311095767534,25522619
2002-04-01,94.20610809326172,95.20095509580851,93.21126109071491,94.33135053745316,11380798
2002-04-02,95.6983642578125,97.44114182503377,95.07569833331448,95.07569833331448,29579975
2002-04-03,92.71027374267578,96.56798847444873,92.0911817594616,96.07056488851389,37947221
2002-04-04,88.73088073730469,92.7102576157175,88.35512561401183,92.7102576157175,43713379
2002-04-05,88.73088073730469,88.73088073730469,88.73088073730469,88.73088073730469,0
2002-04-08,87.23504638671875,89.60049037693297,87.1133779886038,88.73089678145159,20034244
2002-04-09,87.98294830322266,89.1030432103349,87.11335493784136,88.73087330268325,17643605
2002-04-10,88.35514068603516,89.1030658757477,87.48554709945275,87.48554709945275,12761309
2002-04-11,89.10305786132812,90.2231529526148,88.97780984908096,89.22831143200125,18131834
2002-04-12,90.97106170654297,91.3432316084247,87.73244540133669,88.73087192704917,20253108
2002-04-15,88.35514068603516,91.9659278675895,88.35514068603516,90.97108625749443,28797123
2002-04-16,88.97781372070312,90.2231568784246,88.60563817723636,88.97781372070312,13695679
2002-04-17,90.47006225585938,91.34323526842256,89.72571686384605,90.84581179847362,29116999
2002-04-18,87.98294830322266,90.34839166752512,87.48552484549302,90.34839166752512,29184341
2002-04-19,86.98810577392578,88.8525461487762,85.86801081033549,87.9829527395478,32181059
2002-04-22,81.88507843017578,86.11495796948131,81.13715317386938,85.86803596868685,56491524
2002-04-23,82.13555908203125,83.62782402815876,79.7701155094995,81.26238601405255,32829226
2002-04-24,82.38246154785156,83.13038087794806,81.01544492751053,81.88503816390485,19537599
2002-04-25,80.1423110961914,82.13557966950125,80.1423110961914,81.26240638265969,20084751
2002-04-26,79.0221939086914,79.51961183860296,77.77684537487282,79.0221939086914,26010848
2002-04-29,78.5247802734375,79.89537697859461,77.52993317193283,78.39952669993595,18081327
2002-04-30,81.26239013671875,81.38763814575141,78.77527250295195,79.77011955645867,31751756
2002-05-01,81.26239013671875,81.26239013671875,81.26239013671875,81.26239013671875,0
2002-05-02,76.28458404541016,82.38248870260175,75.78716605592975,82.01031316905417,33309039
2002-05-03,78.02738189697266,78.39955199429818,75.91243899653533,75.91243899653533,45312751
2002-05-06,72.6773681640625,76.90725207608271,72.6773681640625,76.53507658652426,35312464
2002-05-07,74.79231262207031,75.53665806766213,72.55212259156475,72.67737059530988,35413475
2002-05-08,70.31192016601562,75.91239425499143,69.56399522619505,75.91239425499143,52324737
2002-05-09,69.81449890136719,72.79903394338876,67.82123110060385,72.79903394338876,63141548
2002-05-10,73.30004119873047,73.42171513331931,68.56915963028302,69.81450819231247,50270808
2002-05-13,70.18668365478516,72.42687383389574,69.68926567446024,72.17995187767795,25556291
2002-05-14,68.07172393798828,71.18151238080476,67.82122797846213,70.68408897029586,40329444
2002-05-15,69.43876647949219,70.31193964285265,68.44391936778388,68.44391936778388,49799414
2002-05-16,66.45421600341797,68.44390422829828,64.58619614154684,68.44390422829828,70380814
2002-05-17,65.95679473876953,67.82123503665075,65.70629319474905,65.95679473876953,47745482
2002-05-20,65.2088851928711,66.32898037578455,63.09394284953696,64.83671519357996,36120569
2002-05-21,65.08362579345703,66.32896878117153,64.8367038598218,65.20887379405589,28426744
2002-05-22,66.20374298095703,66.70116664101863,65.45939730445879,65.95682096452038,30522764
2002-05-23,64.83670043945312,66.20371728808895,63.71660551142652,66.20371728808895,21541023
2002-05-24,67.82124328613281,67.94649129416513,65.20887766419828,65.4593792386887,45127560
2002-05-27,66.70115661621094,67.57432983126328,66.2037330309093,66.95165266376043,16322017
2002-05-28,65.83155059814453,67.69957078882355,65.3341326231879,66.82639766490958,20202601
2002-05-29,64.96194458007812,65.58104193699012,64.7114430485289,65.45936801758984,9074333
2002-05-30,62.34601593017578,65.83154909361939,62.09909398226604,65.70630108577997,42299196
2002-05-31,60.97898864746094,62.224331497165224,60.85373510231737,61.60166007231308,20463550
2002-06-03,60.35634231567383,62.471279375783475,59.73366507351966,59.73366507351966,28595097
2002-06-04,62.47124481201172,62.47124481201172,59.85888555231829,59.85888555231829,30101876
2002-06-05,62.47124481201172,63.34441764864215,61.84857347279312,63.093916151230324,19335573
2002-06-06,61.47642135620117,62.84343833160314,61.47642135620117,62.47126282406464,11650166
2002-06-07,57.368202209472656,60.978988310328795,57.246528290593,60.35631688891919,39159375
2002-06-10,57.99089050292969,58.9857376631402,56.99604334271917,57.86563692203694,25084897
2002-06-11,54.00794219970703,58.7388253087691,54.00794219970703,58.24140164717776,32273655
2002-06-12,52.14347839355469,53.51049518019963,51.27030542573357,52.887818189002274,34226575
2002-06-13,55.62544631958008,55.75069989993894,52.390414366231596,52.8878323857902,52324737
2002-06-14,55.62544631958008,55.62544631958008,54.1331811440515,54.8811063243278,19722787
2002-06-17,55.50376510620117,56.87078194409831,55.50376510620117,56.24811048798066,20749753
2002-06-18,56.00118637084961,57.12128124610522,55.75068483624319,56.8707797114988,23594955
2002-06-19,54.3836784362793,55.87594349354157,53.51050530327202,55.62544191110323,20783426
2002-06-20,55.75070571899414,55.75070571899414,53.01309149946207,53.886264792809484,19259812
2002-06-21,57.74396514892578,59.36148381710446,54.50534818616491,54.75584977487296,52711955
2002-06-24,58.36661911010742,58.61354099793353,56.99602281764267,57.74394773176863,34184483
2002-06-25,57.74396514892578,58.98573421325543,56.996040009205174,58.738812250950915,28704528
2002-06-26,53.76100540161133,56.24812328291354,53.76100540161133,55.875947728151324,33569989
2002-06-27,53.01308822631836,54.75585507843969,53.01308822631836,53.76100788005521,20236270
2002-06-28,53.26359558105469,54.505359341094476,53.13834198185353,54.505359341094476,22963623
2002-07-01,49.652793884277344,53.013078974833405,49.652793884277344,53.013078974833405,19714371
2002-07-02,48.41102600097656,49.65279499669745,47.5378528943585,47.5378528943585,17138538
2002-07-03,50.27545928955078,50.89813073164605,45.54815502121577,47.66309403982296,32374669
2002-07-04,51.27031326293945,52.01823279835114,49.40587274683462,50.525967795285936,30733206
2002-07-05,50.40071487426758,51.2703139189305,48.532694708077955,50.7728903920691,35657590
2002-07-08,53.88625717163086,53.88625717163086,51.14864333928182,51.27031728853447,41768878
2002-07-09,56.24811553955078,56.373363543806825,53.51050199212403,54.25842150841904,53528475
2002-07-10,54.505332946777344,56.126430788109616,54.133163073388474,55.00633598411578,22433305
2002-07-11,50.772891998291016,53.013082194725705,50.772891998291016,53.013082194725705,48376814
2002-07-12,52.39041519165039,53.01308680137813,50.89814443418446,50.89814443418446,53520059
2002-07-15,52.39041519165039,53.76100643501162,51.0233980165167,52.39041519165039,39218301
2002-07-16,51.27031326293945,53.63575136729945,51.27031326293945,53.01307983934511,27635473
2002-07-17,48.532691955566406,51.02338907484426,47.91002045495969,50.77288751250579,41979323
2002-07-18,48.03528594970703,49.65280484948672,47.66311036054627,48.90845922959209,29680989
2002-07-19,46.915184020996094,47.537855588029394,46.04558771209634,46.789930447252054,24950212
2002-07-22,46.915184020996094,47.78835717709138,45.54816416038098,45.66983810771643,34740058
2002-07-23,48.1605224609375,48.1605224609375,46.91517944825238,47.16567545447283,30733206
2002-07-24,45.66983413696289,47.2909295136767,45.548160200206354,47.04042794639452,29159087
2002-07-25,46.04558181762695,48.03527299056747,46.04558181762695,47.53784950252917,40775585
2002-07-26,43.3079719543457,44.302816233343336,42.932219587832336,43.5548939057754,33772015
2002-07-29,46.292510986328125,46.292510986328125,43.55489711955221,43.80539593649838,53511641
2002-07-30,49.52753829956055,49.52753829956055,48.41102294105802,48.41102294105802,63806550
2002-07-31,49.77804183959961,50.5259669204876,49.030116758711614,49.52754027059629,43065212
2002-08-01,49.652793884277344,50.15021739666259,48.78319486492173,49.52754032043681,24217868
2002-08-02,52.01823425292969,52.01823425292969,48.65794901361254,48.78319702457218,36027973
2002-08-05,48.41102600097656,50.27546652844788,48.41102600097656,49.52754143005074,28973896
2002-08-06,48.1605224609375,49.03011590586639,46.045583224110715,46.045583224110715,38443866
2002-08-07,50.64763641357422,51.27031350286824,50.028544508906656,50.2754664572187,38494373
2002-08-08,52.14347839355469,53.88624470356017,50.4007065251243,51.02338351632166,67367258
2002-08-09,54.1331672668457,54.50533716906493,53.13832036590781,54.133167266845696,50775872
2002-08-12,53.01308822631836,54.383685064946384,52.887834640619424,54.007935424702836,21995580
2002-08-13,52.76615524291992,53.13832517884799,52.39040568098764,52.887823618084646,18830506
2002-08-14,56.37335968017578,56.37335968017578,52.6408993729928,52.76615292709001,58132987
2002-08-15,56.37335968017578,57.99087809692163,56.37335968017578,57.61870261890232,70439737
2002-08-16,56.62385940551758,57.74395431248254,55.62543286445732,56.49860585545605,39942226
2002-08-19,52.76615524291992,56.6238637150841,52.766155242919915,56.6238637150841,46937377
2002-08-20,52.268733978271484,53.13832744683703,51.646062455003914,52.76615749502442,37038101
2002-08-21,53.01308822631836,53.138336253590666,52.268742640905124,52.390416599853815,29655736
2002-08-22,54.7558479309082,56.001196579702864,53.510504840539454,54.13317638572383,43957494
2002-08-23,54.7558479309082,56.373366544615116,54.7558479309082,55.75069499943074,38039813
2002-08-26,54.881099700927734,55.7506931715908,53.88625266502222,54.38367618297497,26776864
2002-08-27,54.3836784362793,56.248119020098116,53.26358334714762,55.12802393096644,35304045
2002-08-28,54.00794219970703,54.13319024269103,52.26874919773697,54.13319024269103,53107588
2002-08-29,53.66698455810547,55.06827849592834,52.43860096938615,55.06827849592834,59572768
2002-08-30,52.4385986328125,53.490468477507676,51.912666508095256,53.490468477507676,14267227
2002-09-02,51.91265869140625,52.08556900676944,50.334851364309664,52.08556900676944,11913694
2002-09-03,52.964542388916016,53.839898644082034,52.08558278544881,52.61511831840531,20859701
2002-09-04,53.14105987548828,54.36583469295835,52.26210020954628,52.26210020954628,21190398
2002-09-05,54.01640319824219,55.417696995819426,53.83988951875356,54.01640319824219,32038989
2002-09-06,54.01640319824219,54.01640319824219,54.01640319824219,54.01640319824219,0
2002-09-09,57.69795227050781,57.697952270507805,54.5423424950003,55.417704312636815,37403158
2002-09-10,60.50413513183594,61.0300672233208,56.99910178853656,58.22388189723979,44218962
2002-09-11,60.50413513183594,61.0300672233208,59.2793550231327,60.15471112322675,23939051
2002-09-12,62.25846862792969,62.61149608597458,59.97821473596834,59.97821473596834,42797391
2002-09-13,59.97819137573242,62.085534066607586,59.27934902449217,61.383088368069124,32773396
2002-09-16,57.348548889160156,59.97822159597135,56.999124739851545,59.97822159597135,21211872
2002-09-17,61.03007125854492,61.03007125854492,57.874461715210174,57.874461715210174,35676661
2002-09-18,58.57691955566406,59.80529763280946,58.57691955566407,58.75342766958291,18875518
2002-09-19,59.97819137573242,61.383088368069124,59.45225933746808,59.80528106275652,28903808
2002-09-20,59.62879943847656,59.62879943847656,57.348550804805576,58.2239072866114,17703044
2002-09-23,58.22388458251953,59.978200211279336,58.050974244071746,59.978200211279336,14967275
2002-09-24,55.94723129272461,59.62877267168004,55.244779936853064,58.223881150457494,37111114
2002-09-25,52.08557891845703,55.068278229623495,52.08557891845703,54.192922039446586,31360417
2002-09-26,52.26210403442383,53.66699602522246,51.736166178632985,52.964550029823144,44824524
2002-09-27,52.4385986328125,53.83989250819612,52.26209053878371,53.490468477507676,24278340
2002-09-30,52.964542388916016,52.964542388916016,49.98184285630488,51.3867346444274,15332330
2002-10-01,52.615116119384766,52.96454017529148,51.55964285062456,51.736156552653206,14116911
2002-10-02,53.14105987548828,54.891772510257674,53.14105987548828,53.83990247092077,33220053
2002-10-03,51.73615646362305,53.14105378587235,51.73615646362305,52.26209422065335,13421157
2002-10-04,49.63241958618164,52.085583625396744,49.106487393044986,51.21022176085304,25498054
2002-10-07,46.30028533935547,48.404024821250005,46.30028533935547,47.878092748406445,25326262
2002-10-08,47.352169036865234,47.87810685998368,45.59785303412828,46.30029898589014,31411953
2002-10-09,45.24842071533203,47.878098162707715,45.24842071533203,47.17564674328758,25021334
2002-10-10,45.24842071533203,45.24842071533203,45.24842071533203,45.24842071533203,0
2002-10-11,42.968162536621094,46.12377456384857,42.44222766502153,46.12377456384857,30157880
2002-10-14,42.61513900756836,43.84352245236405,42.089204123407214,43.494098447046156,19622806
2002-10-15,45.59785079956055,45.59785079956055,44.02004300278903,44.02004300278903,11419795
2002-10-16,48.75345993041992,48.75345993041992,48.75345993041992,48.75345993041992,7790712
2002-10-17,52.08557891845703,52.08557891845703,50.860798683711714,52.08557891845703,78547065
2002-10-18,55.068275451660156,55.244783543796174,51.55963857662026,54.19291930564128,81514752
2002-10-21,56.646080017089844,56.82259371262862,54.0164081098814,54.19292180542018,56845586
